Title,Cast,Director,Headline,Runtime (Min),Genres,Production Company,Release Date,Category,Name,Winner
American Sniper,Bradley Cooper|Sienna Miller|Kyle Gallner|Cole Konis|Ben Reed,Clint Eastwood,The most lethal sniper in U.S. history.,134,War|Action,Village Roadshow Pictures|Malpaso Productions|Warner Bros.|RatPac-Dune Entertainment|Mad Chance Productions,12/11/14,WRITING (Adapted Screenplay),Written by Jason Hall,False
The Imitation Game,Benedict Cumberbatch|Keira Knightley|Matthew Goode|Rory Kinnear|Allen Leech,Morten Tyldum,The true enigma was the man who cracked the code.,113,History|Drama|Thriller|War,Black Bear Pictures|Bristol Automotive,11/14/14,WRITING (Adapted Screenplay),Written by Graham Moore,True
Inherent Vice,Joaquin Phoenix|Josh Brolin|Owen Wilson|Katherine Waterston|Reese Witherspoon,Paul Thomas Anderson,"Under the paving stones, the beach!",148,Comedy|Romance|Crime|Drama|Mystery,Ghoulardi Film Company|Warner Bros.,12/25/14,WRITING (Adapted Screenplay),Written for the screen by Paul Thomas Anderson,False
Whiplash,Miles Teller|J.K. Simmons|Melissa Benoist|Austin Stowell|Jayson Blair,Damien Chazelle,The road to greatness can take you to the edge.,105,Drama|Music,Bold Films|Blumhouse Productions|Right of Way Films,10/10/14,WRITING (Adapted Screenplay),Written by Damien Chazelle,False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,MAKEUP AND HAIRSTYLING,"Siân Grigg, Duncan Jarman and Robert Pandini",False
Nightcrawler,Jake Gyllenhaal|Rene Russo|Riz Ahmed|Bill Paxton|Kevin Rahm,Dan Gilroy,The city shines brightest at night,117,Crime|Drama|Thriller,Bold Films|Sierra / Affinity,10/23/14,WRITING (Original Screenplay),Written by Dan Gilroy,False
The Martian,Matt Damon|Jessica Chastain|Kristen Wiig|Jeff Daniels|Michael PeÃ±a,Ridley Scott,Bring Him Home,141,Drama|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Scott Free Productions|Mid Atlantic Films|International Traders|TSG Entertainment,9/30/15,ACTOR IN A LEADING ROLE,Matt Damon,False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,True
The Big Short,Christian Bale|Steve Carell|Ryan Gosling|Brad Pitt|Melissa Leo,Adam McKay,This is a true story.,130,Comedy|Drama,Paramount Pictures|Plan B Entertainment|Regency Enterprises,12/11/15,ACTOR IN A SUPPORTING ROLE,Christian Bale,False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,ACTOR IN A SUPPORTING ROLE,Tom Hardy,False
Spotlight,Mark Ruffalo|Michael Keaton|Rachel McAdams|Liev Schreiber|John Slattery,Tom McCarthy,Break the story. Break the silence.,128,Drama|Thriller|History,Participant Media|Open Road Films|Anonymous Content|Rocklin / Faust|Entertainment One Features,11/6/15,ACTOR IN A SUPPORTING ROLE,Mark Ruffalo,False
Creed,Michael B. Jordan|Sylvester Stallone|Graham McTavish|Tessa Thompson|Phylicia RashÄd,Ryan Coogler,Your legacy is more than a name,133,Drama,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Chartoff-Winkler Productions,11/25/15,ACTOR IN A SUPPORTING ROLE,Sylvester Stallone,False
Carol,Cate Blanchett|Rooney Mara|Kyle Chandler|Sarah Paulson|Jake Lacy,Todd Haynes,Some people change your life forever.,118,Romance|Drama,Killer Films|Film4|Number 9 Films,11/20/15,ACTRESS IN A LEADING ROLE,Cate Blanchett,False
Room,Brie Larson|Jacob Tremblay|Joan Allen|Sean Bridgers|William H. Macy,Lenny Abrahamson,Love knows no boundaries,117,Drama|Thriller,Element Pictures|No Trace Camping|A24|Duperele Films,10/16/15,ACTRESS IN A LEADING ROLE,Brie Larson,True
Brooklyn,Saoirse Ronan|Domhnall Gleeson|Emory Cohen|Emily Bett Rickards|Eileen O'Higgins,John Crowley,"Two countries, two loves, one heart",111,Drama|Romance,Wildgaze Films|Irish Film Board|Item 7|Parallel Film Productions,11/4/15,ACTRESS IN A LEADING ROLE,Saoirse Ronan,False
The Hateful Eight,Samuel L. Jackson|Kurt Russell|Jennifer Jason Leigh|Walton Goggins|DemiÃ¡n Bichir,Quentin Tarantino,No one comes up here without a damn good reason.,167,Crime|Drama|Mystery|Western,Double Feature Films|The Weinstein Company|FilmColony,12/25/15,ACTRESS IN A SUPPORTING ROLE,Jennifer Jason Leigh,False
Carol,Cate Blanchett|Rooney Mara|Kyle Chandler|Sarah Paulson|Jake Lacy,Todd Haynes,Some people change your life forever.,118,Romance|Drama,Killer Films|Film4|Number 9 Films,11/20/15,ACTRESS IN A SUPPORTING ROLE,Rooney Mara,False
Spotlight,Mark Ruffalo|Michael Keaton|Rachel McAdams|Liev Schreiber|John Slattery,Tom McCarthy,Break the story. Break the silence.,128,Drama|Thriller|History,Participant Media|Open Road Films|Anonymous Content|Rocklin / Faust|Entertainment One Features,11/6/15,ACTRESS IN A SUPPORTING ROLE,Rachel McAdams,False
Inside Out,Amy Poehler|Phyllis Smith|Richard Kind|Bill Hader|Lewis Black,Pete Docter,Meet the little voices inside your head.,94,Comedy|Animation|Family,Walt Disney Pictures|Pixar Animation Studios|Walt Disney Studios Motion Pictures,6/9/15,ANIMATED FEATURE FILM,Pete Docter and Jonas Rivera,True
Carol,Cate Blanchett|Rooney Mara|Kyle Chandler|Sarah Paulson|Jake Lacy,Todd Haynes,Some people change your life forever.,118,Romance|Drama,Killer Films|Film4|Number 9 Films,11/20/15,CINEMATOGRAPHY,Ed Lachman,False
The Hateful Eight,Samuel L. Jackson|Kurt Russell|Jennifer Jason Leigh|Walton Goggins|DemiÃ¡n Bichir,Quentin Tarantino,No one comes up here without a damn good reason.,167,Crime|Drama|Mystery|Western,Double Feature Films|The Weinstein Company|FilmColony,12/25/15,CINEMATOGRAPHY,Robert Richardson,False
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,CINEMATOGRAPHY,John Seale,False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,CINEMATOGRAPHY,Emmanuel Lubezki,True
Carol,Cate Blanchett|Rooney Mara|Kyle Chandler|Sarah Paulson|Jake Lacy,Todd Haynes,Some people change your life forever.,118,Romance|Drama,Killer Films|Film4|Number 9 Films,11/20/15,COSTUME DESIGN,Sandy Powell,False
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,COSTUME DESIGN,Jenny Beavan,True
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,COSTUME DESIGN,Jacqueline West,False
The Big Short,Christian Bale|Steve Carell|Ryan Gosling|Brad Pitt|Melissa Leo,Adam McKay,This is a true story.,130,Comedy|Drama,Paramount Pictures|Plan B Entertainment|Regency Enterprises,12/11/15,DIRECTING,Adam McKay,False
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,DIRECTING,George Miller,False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,DIRECTING,Alejandro G. Iñárritu,True
Room,Brie Larson|Jacob Tremblay|Joan Allen|Sean Bridgers|William H. Macy,Lenny Abrahamson,Love knows no boundaries,117,Drama|Thriller,Element Pictures|No Trace Camping|A24|Duperele Films,10/16/15,DIRECTING,Lenny Abrahamson,False
Spotlight,Mark Ruffalo|Michael Keaton|Rachel McAdams|Liev Schreiber|John Slattery,Tom McCarthy,Break the story. Break the silence.,128,Drama|Thriller|History,Participant Media|Open Road Films|Anonymous Content|Rocklin / Faust|Entertainment One Features,11/6/15,DIRECTING,Tom McCarthy,False
The Big Short,Christian Bale|Steve Carell|Ryan Gosling|Brad Pitt|Melissa Leo,Adam McKay,This is a true story.,130,Comedy|Drama,Paramount Pictures|Plan B Entertainment|Regency Enterprises,12/11/15,FILM EDITING,Hank Corwin,False
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,FILM EDITING,Margaret Sixel,True
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,FILM EDITING,Stephen Mirrione,False
Spotlight,Mark Ruffalo|Michael Keaton|Rachel McAdams|Liev Schreiber|John Slattery,Tom McCarthy,Break the story. Break the silence.,128,Drama|Thriller|History,Participant Media|Open Road Films|Anonymous Content|Rocklin / Faust|Entertainment One Features,11/6/15,FILM EDITING,Tom McArdle,False
Star Wars: The Force Awakens,Harrison Ford|Mark Hamill|Carrie Fisher|Adam Driver|Daisy Ridley,J.J. Abrams,Every generation has a story.,136,Action|Adventure|Science Fiction|Fantasy,Lucasfilm|Truenorth Productions|Bad Robot,12/15/15,FILM EDITING,Maryann Brandon and Mary Jo Markey,False
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,MAKEUP AND HAIRSTYLING,"Lesley Vanderwalt, Elka Wardega and Damian Martin",True
Carol,Cate Blanchett|Rooney Mara|Kyle Chandler|Sarah Paulson|Jake Lacy,Todd Haynes,Some people change your life forever.,118,Romance|Drama,Killer Films|Film4|Number 9 Films,11/20/15,MUSIC (Original Score),Carter Burwell,False
The Hateful Eight,Samuel L. Jackson|Kurt Russell|Jennifer Jason Leigh|Walton Goggins|DemiÃ¡n Bichir,Quentin Tarantino,No one comes up here without a damn good reason.,167,Crime|Drama|Mystery|Western,Double Feature Films|The Weinstein Company|FilmColony,12/25/15,MUSIC (Original Score),Ennio Morricone,True
Star Wars: The Force Awakens,Harrison Ford|Mark Hamill|Carrie Fisher|Adam Driver|Daisy Ridley,J.J. Abrams,Every generation has a story.,136,Action|Adventure|Science Fiction|Fantasy,Lucasfilm|Truenorth Productions|Bad Robot,12/15/15,MUSIC (Original Score),John Williams,False
Fifty Shades of Grey,Dakota Johnson|Jamie Dornan|Jennifer Ehle|Eloise Mumford|Victor Rasuk,Sam Taylor-Johnson,Are you curious?,125,Drama|Romance,Focus Features|Trigger Street Productions|Michael De Luca Productions,2/11/15,MUSIC (Original Song),"Music and Lyric by The Weeknd, Ahmad Balshe, Jason Quenneville and Stephan Moccio",False
Spectre,Daniel Craig|Christoph Waltz|LÃ©a Seydoux|Ralph Fiennes|Monica Bellucci,Sam Mendes,A Plan No One Escapes,148,Action|Adventure|Crime,Columbia Pictures|Danjaq|B24,10/26/15,MUSIC (Original Song),Music and Lyric by Jimmy Napes and Sam Smith,True
The Big Short,Christian Bale|Steve Carell|Ryan Gosling|Brad Pitt|Melissa Leo,Adam McKay,This is a true story.,130,Comedy|Drama,Paramount Pictures|Plan B Entertainment|Regency Enterprises,12/11/15,BEST PICTURE,"Brad Pitt, Dede Gardner and Jeremy Kleiner, Producers",False
Brooklyn,Saoirse Ronan|Domhnall Gleeson|Emory Cohen|Emily Bett Rickards|Eileen O'Higgins,John Crowley,"Two countries, two loves, one heart",111,Drama|Romance,Wildgaze Films|Irish Film Board|Item 7|Parallel Film Productions,11/4/15,BEST PICTURE,"Finola Dwyer and Amanda Posey, Producers",False
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,BEST PICTURE,"Doug Mitchell and George Miller, Producers",False
The Martian,Matt Damon|Jessica Chastain|Kristen Wiig|Jeff Daniels|Michael PeÃ±a,Ridley Scott,Bring Him Home,141,Drama|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Scott Free Productions|Mid Atlantic Films|International Traders|TSG Entertainment,9/30/15,BEST PICTURE,"Simon Kinberg, Ridley Scott, Michael Schaefer and Mark Huffam, Producers",False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,BEST PICTURE,"Arnon Milchan, Steve Golin, Alejandro G. Iñárritu, Mary Parent and Keith Redmon, Producers",False
Room,Brie Larson|Jacob Tremblay|Joan Allen|Sean Bridgers|William H. Macy,Lenny Abrahamson,Love knows no boundaries,117,Drama|Thriller,Element Pictures|No Trace Camping|A24|Duperele Films,10/16/15,BEST PICTURE,"Ed Guiney, Producer",False
Spotlight,Mark Ruffalo|Michael Keaton|Rachel McAdams|Liev Schreiber|John Slattery,Tom McCarthy,Break the story. Break the silence.,128,Drama|Thriller|History,Participant Media|Open Road Films|Anonymous Content|Rocklin / Faust|Entertainment One Features,11/6/15,BEST PICTURE,"Michael Sugar, Steve Golin, Nicole Rocklin and Blye Pagon Faust, Producers",True
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,PRODUCTION DESIGN,Production Design: Colin Gibson; Set Decoration: Lisa Thompson,True
The Martian,Matt Damon|Jessica Chastain|Kristen Wiig|Jeff Daniels|Michael PeÃ±a,Ridley Scott,Bring Him Home,141,Drama|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Scott Free Productions|Mid Atlantic Films|International Traders|TSG Entertainment,9/30/15,PRODUCTION DESIGN,Production Design: Arthur Max; Set Decoration: Celia Bobak,False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,PRODUCTION DESIGN,Production Design: Jack Fisk; Set Decoration: Hamish Purdy,False
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,SOUND EDITING,Mark Mangini and David White,True
The Martian,Matt Damon|Jessica Chastain|Kristen Wiig|Jeff Daniels|Michael PeÃ±a,Ridley Scott,Bring Him Home,141,Drama|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Scott Free Productions|Mid Atlantic Films|International Traders|TSG Entertainment,9/30/15,SOUND EDITING,Oliver Tarney,False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,SOUND EDITING,Martin Hernandez and Lon Bender,False
Star Wars: The Force Awakens,Harrison Ford|Mark Hamill|Carrie Fisher|Adam Driver|Daisy Ridley,J.J. Abrams,Every generation has a story.,136,Action|Adventure|Science Fiction|Fantasy,Lucasfilm|Truenorth Productions|Bad Robot,12/15/15,SOUND EDITING,Matthew Wood and David Acord,False
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,SOUND MIXING,"Chris Jenkins, Gregg Rudloff and Ben Osmo",True
The Martian,Matt Damon|Jessica Chastain|Kristen Wiig|Jeff Daniels|Michael PeÃ±a,Ridley Scott,Bring Him Home,141,Drama|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Scott Free Productions|Mid Atlantic Films|International Traders|TSG Entertainment,9/30/15,SOUND MIXING,"Paul Massey, Mark Taylor and Mac Ruth",False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,SOUND MIXING,"Jon Taylor, Frank A. Montaño, Randy Thom and Chris Duesterdiek",False
Star Wars: The Force Awakens,Harrison Ford|Mark Hamill|Carrie Fisher|Adam Driver|Daisy Ridley,J.J. Abrams,Every generation has a story.,136,Action|Adventure|Science Fiction|Fantasy,Lucasfilm|Truenorth Productions|Bad Robot,12/15/15,SOUND MIXING,"Andy Nelson, Christopher Scarabosio and Stuart Wilson",False
Ex Machina,Domhnall Gleeson|Alicia Vikander|Oscar Isaac|Sonoya Mizuno|Corey Johnson,Alex Garland,There is nothing more human than the will to survive,108,Drama|Science Fiction,DNA Films|Universal Pictures International (UPI)|Film4,1/21/15,VISUAL EFFECTS,"Andrew Whitehurst, Paul Norris, Mark Ardington and Sara Bennett",True
Mad Max: Fury Road,Tom Hardy|Charlize Theron|Hugh Keays-Byrne|Nicholas Hoult|Josh Helman,George Miller,What a Lovely Day.,120,Action|Adventure|Science Fiction|Thriller,Village Roadshow Pictures|Kennedy Miller Productions,5/13/15,VISUAL EFFECTS,"Andrew Jackson, Tom Wood, Dan Oliver and Andy Williams",False
The Martian,Matt Damon|Jessica Chastain|Kristen Wiig|Jeff Daniels|Michael PeÃ±a,Ridley Scott,Bring Him Home,141,Drama|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Scott Free Productions|Mid Atlantic Films|International Traders|TSG Entertainment,9/30/15,VISUAL EFFECTS,"Richard Stammers, Anders Langlands, Chris Lawrence and Steven Warner",False
The Revenant,Leonardo DiCaprio|Tom Hardy|Will Poulter|Domhnall Gleeson|Paul Anderson,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,"(n. One who has returned, as if from the dead.)",156,Western|Drama|Adventure|Thriller,Regency Enterprises|Appian Way|CatchPlay|Anonymous Content|New Regency Pictures,12/25/15,VISUAL EFFECTS,"Rich McBride, Matthew Shumway, Jason Smith and Cameron Waldbauer",False
Star Wars: The Force Awakens,Harrison Ford|Mark Hamill|Carrie Fisher|Adam Driver|Daisy Ridley,J.J. Abrams,Every generation has a story.,136,Action|Adventure|Science Fiction|Fantasy,Lucasfilm|Truenorth Productions|Bad Robot,12/15/15,VISUAL EFFECTS,"Roger Guyett, Patrick Tubach, Neal Scanlan and Chris Corbould",False
